Total Depth (m),Latitude,Longitude,Elevation,Reference Point,Datum,Start Date,End Date,Operator,Prospect/Field
80.55,-37.39,175.84,"1,149.10",RL,MSL,"January 18, 1995","January 19, 1995",WAIHI GOLD COMPANY LTD,Waihi
80.5,-37.95,174.79,102,RL,MSL,"October 28, 2011","October 28, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
80.45,-42.18,171.9,553.8,RL,MSL,"February 8, 1994","February 15, 1994",MACRAES MINING CO LTD,Globe Progress
80.4,-37.38,175.87,980.4,RL,MSL,"August 25, 2006","September 4, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.4,-37.38,175.86,999.56,RL,MSL,"February 27, 2006","March 2, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.4,-37.39,175.86,"1,133.64",RL,MSL,"July 18, 1997","July 18, 1997",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.4,-37.33,175.78,405,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80.3,-37.39,175.86,787.5,RL,MSL,"August 18, 2011","August 19, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.3,-37.38,175.86,989.27,RL,MSL,"March 30, 2006","April 4, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.2,-41.7,171.86,885.51,RL,MSL,"March 7, 2013","March 12, 2013",SOLID ENERGY NEW ZEALAND LTD,BULLER
80.2,-37.38,175.85,834.44,RL,MSL,"February 21, 2015","February 21, 2015",WAIHI GOLD COMPANY LTD,Favona Mining Permit
80.2,-42.2,171.89,622,RL,MSL,"April 24, 1996","April 28, 1996",MACRAES MINING CO LTD,Globe Progress
80.2,-37.38,175.86,994.6,RL,MSL,"February 21, 2006","March 3, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.2,-37.39,175.86,851.22,RL,MSL,"January 24, 2008","February 3, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.2,-41.7,171.86,879.16,RL,MSL,"February 26, 2013","March 4, 2013",SOLID ENERGY NEW ZEALAND LTD,BULLER
80.15,-37.08,175.87,16,RL,MSL,"September 16, 2009","September 16, 2009",WAIHI GOLD COMPANY LTD,Ohui
80.1,-37.39,175.84,"1,136.44",RL,MSL,"December 21, 1994","December 23, 1994",WAIHI GOLD MINING CO LTD,Favona Mining Area
80.1,-37.39,175.84,"1,136.44",RL,MSL,"December 21, 1994","December 23, 1994",WAIHI GOLD COMPANY LTD,Waihi
80.1,-41.7,171.86,899.78,RL,MSL,"March 18, 2013","March 22, 2013",SOLID ENERGY NEW ZEALAND LTD,BULLER
80.04,-37.44,175.72,172.7,KB,MSL,"May 17, 1988","May 30, 1988",CYPRUS GOLD NZ LTD,"Mt Karangahake,Waihi"
80,-37.39,175.86,933.7,RL,MSL,"November 18, 2011","November 19, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,395,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-44.93,169.38,519.9,RL,MSL,"April 20, 1988","April 21, 1988",BHP GOLD MINES NZ LTD,Bendigo Reefs
80,-42.18,171.9,569.99,RL,MSL,"February 11, 1994","February 19, 1994",MACRAES MINING CO LTD,Globe Progress
80,-37.39,175.86,973.54,RL,MSL,"September 1, 2010","September 30, 2010",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-42.18,171.9,463.9,RL,MSL,"November 22, 2010","November 23, 2010",OCEANA GOLD,Empress
80,-42.18,171.9,446.3,RL,MSL,"November 18, 2010","November 18, 2010",OCEANA GOLD,Empress
80,-37.33,175.78,390,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,399,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-45.35,170.43,428.19,RL,MSL,"March 20, 1992","March 20, 1992",OCEANA GOLD,Round Hill
80,-44.94,169.41,759.2,RL,MSL,"June 15, 2005","June 15, 2005",OCEANA GOLD,Rise and Shine
80,-37.39,175.86,"1,040.17",RL,MSL,"October 1, 2009","October 11, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,355,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,391,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.39,175.85,971.37,RL,MSL,"November 18, 2011","November 18, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.39,175.86,883.31,RL,MSL,"June 2, 2009","June 12, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,369,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-45.37,170.47,156.77,RL,MSL,"September 29, 2017","October 11, 2017",OCEANA GOLD,FRUG
80,-37.39,175.86,973.54,RL,MSL,"September 1, 2010","September 30, 2010",WAIHI GOLD COMPANY LTD,Waihi
80,-37.44,175.71,373,KB,MSL,"April 20, 1989","April 21, 1989",CYPRUS GOLD NZ LTD,"Mt Karangahake,Waihi"
80,-37.39,175.86,862.94,RL,MSL,"November 13, 2007","November 23, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-45.36,170.43,437.72,RL,MSL,"August 5, 1992","August 5, 1992",OCEANA GOLD,Round Hill
80,-37.34,175.79,332,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,385,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-42.17,171.89,513.02,RL,MSL,"August 26, 2000","August 27, 2000",GRD MACRAES LIMITED,Globe Progress
80,-37.38,175.86,"1,120.00",RL,MSL,"January 1, 2001","January 1, 2001",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,354,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.39,175.86,"1,119.68",RL,MSL,"August 14, 2009","August 14, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.34,175.78,285,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,351,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.39,175.86,"1,119.50",RL,MSL,"March 3, 2009","March 3, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,412,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,424,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-45.33,170.4,700.16,RL,MSL,"April 3, 2013","April 4, 2013",OCEANA GOLD,Macraes North
80,-35.06,173.91,999.25,RL,MSL,"April 19, 1990","April 30, 1990",GEONZ ASSOCIATES LTD,Te Pene Matauri Bay
80,-37.39,175.86,"1,147.50",RL,MSL,"August 8, 2009","August 8, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.39,175.87,"1,014.34",RL,MSL,"March 17, 2010","March 27, 2010",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.34,175.79,332,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.39,175.86,793.91,RL,MSL,"October 1, 2010","October 31, 2010",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,418,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-35.48,174.26,287.6,RL,MSL,"March 1, 2008","March 1, 2008",GOLDEN FERN RESOURCES LTD,Puhipuhi
80,-45.93,168.88,999.25,RL,MSL,"April 28, 2012","April 28, 2012",LODESTAR RESOURCES LTD,Otama
80,-37.39,175.86,"1,011.10",RL,MSL,"August 30, 2006","September 9, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-37.33,175.78,390,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-44.93,169.41,578.29,RL,MSL,"May 22, 1988","May 24, 1988",BHP GOLD MINES NZ LTD,Come In Time
80,-37.38,175.86,"1,114.00",RL,MSL,"May 9, 1936","June 20, 1936",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-44.96,169.44,789,RL,MSL,"June 8, 2005","June 8, 2005",OCEANA GOLD,Rise and Shine
80,-37.39,175.85,798.33,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
80,-37.33,175.78,395,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,390,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-45.35,170.43,412.76,RL,MSL,"March 12, 1992","March 12, 1992",OCEANA GOLD,Round Hill
80,-37.39,175.87,97.98,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
80,-37.22,175.66,100,RL,MSL,"May 1, 2008","May 1, 2008",GCO MINERALS COMPANY,Joker
80,-37.39,175.87,97.25,RL,MSL,"December 20, 2017","January 6, 2018",OCEANA GOLD,Favona
80,-37.94,174.79,71,RL,MSL,"November 4, 2011","November 4, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
80,-37.33,175.78,371,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.39,175.86,883.31,RL,MSL,"June 2, 2009","June 12, 2009",WAIHI GOLD COMPANY LTD,Waihi
80,-37.39,175.85,937.24,RL,MSL,"May 9, 2012","May 9, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
80,-44.94,169.41,597.32,RL,MSL,"May 11, 1988","May 12, 1988",BHP GOLD MINES NZ LTD,Come In Time
80,-44.93,169.41,562.21,RL,MSL,"May 25, 1988","May 28, 1988",BHP GOLD MINES NZ LTD,Come In Time
80,-44.93,169.41,590.56,RL,MSL,"May 13, 1988","May 13, 1988",BHP GOLD MINES NZ LTD,Come In Time
80,-37.33,175.78,407,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-37.33,175.78,357,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
80,-41.1,174.97,200,DF,MSL,"November 17, 2020","December 4, 2020",Goodrock Recycling Ltd,Moonshine Road
79.9,-45.36,170.48,-157.74,RL,MSL,"October 1, 2015","October 6, 2015",OCEANA GOLD,Macraes Extension
79.8,-37.39,175.86,825.22,RL,MSL,"May 1, 2012","May 1, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
79.7,-45.35,170.42,509.11,RL,MSL,"March 25, 2018","March 26, 2018",OCEANA GOLD,Macraes
79.6,-45.37,170.47,235.35,RL,MSL,"September 26, 2018","September 27, 2018",OCEANA GOLD,Macraes
79.5,-45.36,170.47,-12.68,RL,MSL,"June 24, 2010","July 11, 2010",OCEANA GOLD,FUG GC
79.5,-37.39,175.86,862.05,RL,MSL,"July 3, 2008","July 13, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
79.5,-37.39,175.85,813.45,RL,MSL,"July 27, 2012","July 27, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
79.5,-37.34,175.78,300,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
79.4,-37.38,175.87,999.29,RL,MSL,"July 3, 2006","July 13, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
79.3,-37.33,175.79,409,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
79.2,-45.37,170.47,64.5,RL,MSL,"May 27, 2010","June 8, 2010",OCEANA GOLD,Fraser Underground Mine
79.2,-45.37,170.47,45.52,RL,MSL,"June 20, 2010","June 22, 2010",OCEANA GOLD,Fraser Underground Mine
79,-42.15,171.88,581,RL,MSL,"July 28, 2010","August 11, 2010",OCEANA GOLD,Auld Creek
79,-45.38,170.45,505.76,RL,MSL,"May 23, 2017","May 24, 2017",OCEANA GOLD,Macraes
79,-45.34,170.42,504.45,RL,MSL,"May 4, 2018","May 4, 2018",OCEANA GOLD,Macraes
79,-45.32,170.39,684.23,RL,MSL,"May 7, 2018","May 7, 2018",OCEANA GOLD,Macraes
79,-45.33,170.39,698.6,RL,MSL,"October 9, 2008","October 9, 2008",OCEANA GOLD,Coronation
79,-45.32,170.38,534.76,RL,MSL,"September 11, 2018","September 11, 2018",OCEANA GOLD,Macraes
79,-45.9,169.7,165.18,RL,MSL,"January 1, 2006","January 1, 2006",AUSTRALASIA GOLD LTD,Weatherstones
79,-45.9,169.7,165.5,RL,MSL,"January 1, 2006","January 1, 2006",AUSTRALASIA GOLD LTD,Weatherstones
79,-45.32,170.38,642.3,RL,MSL,"March 18, 2018","March 18, 2018",OCEANA GOLD,Macraes
79,-45.37,170.45,540.9,RL,MSL,"September 12, 2017","September 13, 2017",OCEANA GOLD,Macraes
79,-45.38,170.47,531.3,RL,MSL,"July 10, 2008","July 10, 2008",OCEANA GOLD,Macraes Gold Project
79,-37.33,175.78,320,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
79,-37.94,174.79,77,RL,MSL,"October 4, 2011","October 4, 2011",SINOSTEEL AUSTRALIA PTY LTD,Toreparu
79,-45.34,170.41,502.09,RL,MSL,"February 15, 2016","February 16, 2016",OCEANA GOLD NZ LTD,Macreas Extension
79,-45.37,170.45,549.89,RL,MSL,"April 7, 2015","April 7, 2015",OCEANA GOLD,Macraes Extension
79,-45.32,170.37,649.3,RL,MSL,"February 10, 2018","February 11, 2018",OCEANA GOLD,Macraes
79,-45.37,170.45,556.67,RL,MSL,"September 20, 2017","September 20, 2017",OCEANA GOLD,Macraes
79,-45.32,170.38,589.69,RL,MSL,"March 3, 2018","March 3, 2018",OCEANA GOLD,Macraes
79,-45.32,170.37,622.88,RL,MSL,"October 10, 2017","October 11, 2017",OCEANA GOLD,Macraes
79,-45.34,170.42,484.7,RL,MSL,"April 4, 2018","April 4, 2018",OCEANA GOLD,Macraes
79,-45.37,170.45,546.2,RL,MSL,"September 6, 2017","September 7, 2017",OCEANA GOLD,Macraes
79,-45.37,170.45,538.83,RL,MSL,"September 11, 2017","September 12, 2017",OCEANA GOLD,Macraes
79,-42.17,171.9,500.87,RL,MSL,"May 25, 1996","May 27, 1996",MACRAES MINING CO LTD,Globe Progress
79,-37.34,175.78,276,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
79,-45.32,170.38,577.91,RL,MSL,"April 17, 2018","April 18, 2018",OCEANA GOLD,Macraes
79,-37.94,174.79,73,RL,MSL,"November 9, 2011","November 9, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
79,-45.32,170.37,637.24,RL,MSL,"November 2, 2017","November 3, 2017",OCEANA GOLD,Macraes
79,-45.38,170.47,520.88,RL,MSL,"July 14, 2008","July 14, 2008",OCEANA GOLD,Macraes Gold Project
79,-45.34,170.42,487.3,RL,MSL,"April 21, 2018","April 22, 2018",OCEANA GOLD,Macraes
79,-45.38,170.46,397.22,RL,MSL,"January 24, 2019","January 24, 2019",OCEANA GOLD,Macraes
79,-45.33,170.39,685.47,RL,MSL,"May 13, 2018","May 13, 2018",OCEANA GOLD,Macraes
79,-44.93,169.41,545.4,RL,MSL,"May 2, 1986","May 3, 1986",HOMESTAKE NZ EXPLORATION LTD,Rise and Shine
79,-45.33,170.39,699,RL,MSL,"October 8, 2008","October 8, 2008",OCEANA GOLD,Coronation
79,-42.18,171.9,460.1,RL,MSL,"November 24, 2010","November 24, 2010",OCEANA GOLD,Empress
78.8,-37.39,175.86,"1,101.19",RL,MSL,"February 14, 2008","May 5, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
78.8,-41.68,171.86,881.54,RL,MSL,"January 24, 2013","January 31, 2013",SOLID ENERGY NEW ZEALAND LTD,BULLER
78.7,-45.37,170.47,235.47,RL,MSL,"September 29, 2018","September 30, 2018",OCEANA GOLD,Macraes
78.64,-39.12,175.82,622.55,RL,MSL,"September 14, 1960","October 11, 1960",NEW ZEALAND GEOLOGICAL SURVEY,Poutu Tunnel Investigations
78.6,-42.17,171.89,531.03,KB,MSL,"September 6, 1992","September 9, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
78.6,-42.17,171.89,467.45,KB,MSL,"July 31, 1992","August 4, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
78.6,-37.38,175.86,984.24,RL,MSL,"July 11, 2006","July 21, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
78.5,-37.34,175.79,308,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
78.46,-37.44,175.72,176.56,KB,MSL,"June 30, 1988","July 14, 1988",CYPRUS GOLD NZ LTD,"Mt Karangahake,Waihi"
78.4,-45.37,170.47,66.13,RL,MSL,"May 13, 2010","May 15, 2010",OCEANA GOLD,Fraser Underground Mine
78.3,-37.39,175.85,937.32,RL,MSL,"April 23, 2012","April 23, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
78.2,-37.39,175.85,"1,001.44",RL,MSL,"December 8, 2008","December 16, 2008",WAIHI GOLD COMPANY LTD,Waihi
78.15,-37.38,175.84,"1,142.67",RL,MSL,"November 10, 1994","November 14, 1994",WAIHI GOLD COMPANY LTD,Waihi
78.1,-44.96,169.44,838.39,RL,MSL,"April 11, 2018","April 11, 2018",MATAKANUI GOLD LTD,Alluvials
78,-42.17,171.9,527.73,RL,MSL,"June 20, 2000","June 20, 2000",GRD MACRAES LIMITED,Globe Progress
78,-37.95,174.79,69,RL,MSL,"October 29, 2011","October 29, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
78,-45.33,170.4,699.34,RL,MSL,"September 20, 2016","September 21, 2016",OCEANA GOLD NZ LTD,Macreas Extension
78,-42.18,171.9,452.6,RL,MSL,"November 17, 2010","November 18, 2010",OCEANA GOLD,Empress
78,-37.95,174.79,92,RL,MSL,"October 18, 2011","October 18, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
78,-45.33,170.4,710.55,RL,MSL,"March 2, 2017","March 15, 2017",OCEANA GOLD,Macraes
78,-39.13,175.82,597.7,RL,MSL,"January 1, 1900",,NEW ZEALAND GEOLOGICAL SURVEY,Poutu Tunnel Investigations
78,-42.18,171.9,449,RL,MSL,"November 20, 2010","November 21, 2010",OCEANA GOLD,Empress
78,-45.36,170.44,480.99,RL,MSL,"December 8, 1999","December 8, 1999",OCEANA GOLD,Round Hill
78,-45.45,170.59,340,RL,MSL,"July 23, 1996","July 23, 1996",GRD MACRAES LTD,Stoneburn
78,-44.94,169.38,584.3,RL,MSL,"April 17, 1988","April 19, 1988",BHP GOLD MINES NZ LTD,Bendigo Reefs
78,-42.17,171.9,556.29,RL,MSL,"November 17, 1996","November 18, 1996",MACRAES MINING CO LTD,Globe Progress
78,-45.44,170.55,386,RL,MSL,"June 18, 1996","June 18, 1996",GRD MACRAES LTD,Stoneburn
78,-37.95,174.79,69,RL,MSL,"November 3, 2011","November 3, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
78,-45.32,170.37,597.87,RL,MSL,"May 1, 2016","May 2, 2016",OCEANA GOLD NZ LTD,Macreas Extension
78,-45.35,170.43,441.26,RL,MSL,"November 1, 1997","November 1, 1997",OCEANA GOLD,Round Hill
78,-45.38,170.45,501.12,RL,MSL,"March 23, 2017","March 23, 2017",OCEANA GOLD,Macraes
78,-42.18,171.9,566.3,RL,MSL,"November 30, 2009","November 30, 2009",OCEANA GOLD,Souvenir
78,-45.43,170.55,331.02,RL,MSL,"December 8, 1998","December 9, 1998",GRD MACRAES LTD,Stoneburn
78,-45.33,170.4,706.54,RL,MSL,"September 15, 2016","September 16, 2016",OCEANA GOLD NZ LTD,Macreas Extension
78,-37.39,175.85,897.08,RL,MSL,"April 17, 2012","April 17, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
78,-45.45,170.59,346,RL,MSL,"July 16, 1996","July 16, 1996",GRD MACRAES LTD,Stoneburn
78,-37.39,175.84,"1,079.95",RL,MSL,"June 2, 2007","June 3, 2007",WAIHI GOLD COMPANY LTD,Waihi
78,-37.95,174.79,99,RL,MSL,"October 18, 2011","October 18, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
78,-45.45,170.59,340,RL,MSL,"July 24, 1996","July 24, 1996",GRD MACRAES LTD,Stoneburn
78,-42.18,171.9,450.6,RL,MSL,"November 20, 2010","November 20, 2010",OCEANA GOLD,Empress
78,-45.3,170.38,521,RL,MSL,"February 1, 1992","February 1, 1992",OCEANA GOLD,Macraes North
78,-45.32,170.37,606.08,RL,MSL,"May 3, 2016","May 3, 2016",OCEANA GOLD NZ LTD,Macreas Extension
78,-37.39,175.86,862.61,RL,MSL,"June 24, 2008","July 4, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
78,-42.17,171.89,522.5,RL,MSL,"November 3, 2008","November 6, 2008",OCEANA GOLD,General Gordon
78,-37.94,174.8,79,RL,MSL,"November 11, 2011","November 11, 2011",SINOSTEEL AUSTRALIA PTY LTD,Rahanui
78,-42.17,171.89,542.75,RL,MSL,"August 17, 2000","August 18, 2000",GRD MACRAES LIMITED,Globe Progress
78,-45.44,170.56,425,RL,MSL,"July 10, 1996","July 10, 1996",GRD MACRAES LTD,Stoneburn
78,-42.17,171.89,550.02,RL,MSL,"August 23, 2000","August 24, 2000",GRD MACRAES LIMITED,Globe Progress
77.9,-42.28,171.83,506,RL,MSL,"May 11, 2012","May 25, 2012",OCEANA GOLD,Blackwater
77.7,-37.39,175.86,886.2,RL,MSL,"June 16, 2009","June 26, 2009",WAIHI GOLD COMPANY LTD,Waihi
77.7,-37.33,175.78,222,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
77.7,-37.39,175.86,886.2,RL,MSL,"June 16, 2009","June 26, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
77.6,-37.34,175.79,413,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
77.4,-42.17,171.89,554.37,KB,MSL,"August 9, 1992","August 15, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
77.4,-37.39,175.85,"1,095.50",RL,MSL,"January 1, 2001","January 1, 2001",WAIHI GOLD MINING CO LTD,Favona Mining Area
77.3,-37.38,175.86,983.57,RL,MSL,"July 17, 2006","July 27, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
77.1,-37.38,175.86,990.14,RL,MSL,"March 9, 2006","March 15, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
77.1,-37.39,175.86,848.41,RL,MSL,"July 10, 2012","July 10, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
77.1,-37.39,175.86,"1,044.81",RL,MSL,"March 31, 2009","April 10, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
77,-37.34,175.79,400,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
77,-37.34,175.79,400,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
77,-45.05,170.89,199.7,RL,MSL,"June 18, 2006","June 18, 2006",HOLCIM NZ LTD,Windsor
77,-45.05,170.89,199.7,RL,MSL,"June 18, 2006","June 18, 2006",HOLCIM NZ LTD,Weston
76.8,-42.17,171.96,76.8,RL,MSL,"March 2, 2010","March 4, 2010",FRANCIS MINING COMPANY LTD,Centre Block
76.8,-37.39,175.85,971.71,RL,MSL,"November 21, 2011","November 21, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.8,-37.39,175.85,938.17,RL,MSL,"March 12, 2012","March 12, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.75,-36.78,175.58,100,RL,MSL,"December 2, 1986","December 8, 1986",RESOLUTE MINING NL,Opitonui
76.7,-37.39,175.85,"1,112.07",RL,MSL,"March 1, 1999","March 1, 1999",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.55,-37.12,175.59,257,RL,MSL,"April 15, 1991","April 19, 1991",GOLD RESOURCES LTD,"Otanui, Kauaeranga Valley, Thames"
76.5,-37.39,175.85,935.55,RL,MSL,"February 13, 2012","February 13, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.5,-37.33,175.78,445,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
76.5,-37.39,175.86,826.48,RL,MSL,"May 25, 2012","May 25, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.4,-37.39,175.84,"1,140.90",RL,MSL,"June 1, 1984","July 31, 1984",WAIHI GOLD COMPANY LTD,Waihi
76.35,-37.39,175.84,"1,149.14",RL,MSL,"January 19, 1995","January 25, 1995",WAIHI GOLD COMPANY LTD,Waihi
76.3,-37.39,175.86,905.42,RL,MSL,"June 9, 2007","June 19, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.3,-37.33,175.78,122,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
76.2,-45.37,170.46,183.16,RL,MSL,"May 29, 2015","June 1, 2015",OCEANA GOLD,Macraes Extension
76.2,-37.38,175.86,844.54,RL,MSL,"February 13, 2009","February 23, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.1,-37.39,175.85,949.42,RL,MSL,"December 12, 2011","December 12, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
76.05,-37.39,175.86,"1,140.80",RL,MSL,"January 1, 1985","January 30, 1985",WAIHI GOLD MINING CO LTD,Favona Mining Area
76,-42.31,171.82,370,RL,MSL,"October 28, 2012","October 28, 2012",OCEANA GOLD,Blackwater
76,-44.94,169.38,580,RL,MSL,"April 13, 1988","April 15, 1988",BHP GOLD MINES NZ LTD,Bendigo Reefs
76,-45.37,170.47,65.4,RL,MSL,"January 1, 2009","January 1, 2009",OCEANA GOLD,Frasers
76,-45.32,170.39,655.64,RL,MSL,"June 17, 2015","June 17, 2015",OCEANA GOLD,Macraes Extension
76,-45.38,170.45,501.78,RL,MSL,"April 19, 2017","April 20, 2017",OCEANA GOLD,Macraes
76,-45.36,170.44,507.69,RL,MSL,"August 20, 1997","August 21, 1997",OCEANA GOLD,Round Hill
76,-37.32,175.78,464,RL,MSL,"May 5, 1987",,CYPRUS MINERALS NZ LTD,"Golden Cross, Waitekauri, Waihi"
76,-37.33,175.78,370,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
76,-37.33,175.78,378,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
76,-37.39,175.85,872.97,RL,MSL,"April 10, 2013","April 10, 2013",WAIHI GOLD COMPANY LTD,Favona Mining Permit
75.9,-37.44,175.72,175.68,RL,MSL,"November 4, 2004","December 23, 2004",HERITAGE GOLD NZ LTD,Talisman
75.9,-37.39,175.86,109.88,RL,MSL,"November 3, 2017","November 6, 2017",OCEANA GOLD,Favona
75.9,-42.15,171.88,581,RL,MSL,"May 10, 2010","May 21, 2010",OCEANA GOLD,Auld Creek
75.8,-37.33,175.78,122,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
75.8,-45.37,170.47,5.58,RL,MSL,"June 10, 2018","June 12, 2018",OCEANA GOLD,Macraes
75.6,-45.53,170.22,308.54,RL,MSL,"August 2, 2018","August 7, 2018",PLAMAN RESOURCES LIMITED,Foulden Hills
